"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"222","Merit scholarship eligibility criteria","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"223","How to apply for college scholarship","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"224","Scholarship form submission deadline","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"225","Required documents for scholarship application","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"226","Scholarship amount for top merit students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"227","How to renew scholarship for next year","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"228","Scholarship for SC ST students details","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"229","OBC scholarship application process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"230","State government scholarship portal registration","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"231","Scholarship for single girl child","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"232","How to link bank account for scholarship","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"233","Scholarship status check online","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"234","Scholarship disbursement timeline","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"235","Income certificate requirement for scholarship","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"236","Scholarship for sports excellence students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"237","Scholarship for meritorious girls in engineering","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"238","How to get scholarship continuation letter","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"239","Can I get scholarship with backlog","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"240","Scholarship office location and timing","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"241","Scholarship for research scholars","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"242","External scholarship application assistance","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"243","National scholarship portal registration process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"244","Scholarship for differently-abled students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"245","Fee waiver scholarship process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"246","Scholarship interview preparation","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"247","Who to contact if scholarship not received","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"248","Scholarship for minority students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"249","Scholarship for EWS category students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"250","Post-matric scholarship details","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"251","INSPIRE scholarship for science students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"252","Sports scholarship in college","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"253","Scholarship for ward of defense personnel","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"254","International student scholarship details","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"255","How to withdraw scholarship application","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"256","Scholarship for PhD students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"257","Need-based financial aid process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"258","Scholarship amount credited but wrong account","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"259","Re-application process if scholarship rejected","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"260","Scholarship for management school students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"261","Scholarship for law school students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"262","Scholarship office contact number","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"263","Email of scholarship office","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"264","Scholarship disbursement bank details update","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"265","Scholarship amount for second year students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"266","Full fee waiver scholarship process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"267","Scholarship criteria for pharmacy students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"268","Scholarship for hotel management students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"269","Scholarship based on CUET score","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"270","Scholarship for journalism students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"271","Scholarship application form download","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"272","Scholarship committee contact","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"273","Scholarship portal link for college","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"274","Scholarship for agriculture students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"275","How to get scholarship award letter","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"276","How to show scholarship in fee payment","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"277","Scholarship documentation checklist","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"278","Scholarship for architecture students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"279","Scholarship for liberal arts students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"280","Scholarship for returning students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"281","Late application process for scholarship","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"282","Re-admission scholarship eligibility","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"283","Scholarship for foreign students in India","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"284","How to complain if scholarship not disbursed","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"285","Scholarship duration and renewal policy","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"286","Scholarship form sample download","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"287","AICTE scholarship for engineering students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"288","UGC scholarship for PG students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"289","Scholarship interview date announcement","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"290","Scholarship for students with disability","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"291","Scholarship for orphan students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"292","Scholarship for single parent family students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"293","Who approves scholarship at college","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"294","Scholarship audit and verification process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"295","Scholarship amount breakdown per semester","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"296","Scholarship coordinator block number","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"297","Scholarship help desk at college","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"298","State merit scholarship application guide","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"299","Central government scholarship for students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"300","How to use scholarship for hostel fee","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"301","How to use scholarship for transport fee","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"302","Scholarship and loan combination process","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"303","Scholarship for working students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"304","Maximum number of scholarships a student can hold","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"305","Scholarship payment mode bank transfer or cash","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"306","Scholarship for BCA students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"307","Scholarship for M.Tech students","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"308","How to get scholarship reference letter","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"309","Scholarship percentage criteria by year","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"310","Scholarship office block and room number","scholarship, financial aid, stipend, fee waiver","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
